ALOHA_1712624156608217	choosing-a-variant	value-arithmetic,quantified-outcome	product-only
ALOHA_1021348517343883	choosing-a-variant	risk-reversal	product-only
EPICbar_1359794149673162	routine-as-content	identity-display	stranger
EPICbar_2109930999925473	on-a-protocol	identity-display	peer-to-camera
EPICbar_1877684626525178	on-a-protocol	quantified-outcome,ritual-construction	peer-to-camera
LARABAR_1335534872124173	routine-as-content	ritual-construction	peer-to-camera
LARABAR_1031190003222633	named-hour	ritual-construction	peer-to-camera
LARABAR_2497537824023944	named-hour	identity-display	product-only
Nair_2120096595238356	routine-as-content	spectacle-demo	peer-to-camera
Nair_1976199563067723	unsayable-symptom	naming-the-shame,peer-proof	peer-to-camera
Nair_1103464878913320	life-event	ritual-construction	peer-to-camera
Nair_1531354908313807	routine-as-content	spectacle-demo	peer-to-camera
Nair_1392910102503463	routine-as-content	ritual-construction	peer-to-camera
Nair_29110387878551553	choosing-a-variant	identity-display	product-only
Nair_1414890563870179	seen-owning-it	spectacle-demo	graphic
Nair_2171539460405492	life-event	identity-display	stranger
Nair_932219572648665	seen-owning-it	spectacle-demo	graphic
Ceremonia_1655034075592521	rules-stopped-working	peer-proof,spectacle-demo	peer-to-camera
Ceremonia_1025854663765073	cant-evaluate-it	spectacle-demo,peer-proof	product-only
Ceremonia_2126046511654743	optimising-a-stack	value-arithmetic,retail-verification	product-only
Ceremonia_1562112408163149	choosing-a-variant	identity-display	product-only
LObjet_1491393315534923	seen-owning-it	identity-display	product-only
LObjet_1427937929169460	seen-owning-it	identity-display	product-only
LObjet_1371514331556739	seen-owning-it	identity-display	product-only
LObjet_1299496565598401	life-event	identity-display	product-only
LObjet_1916707708994716	seen-owning-it	identity-display,borrowed-authority	graphic
LObjet_1023189877119568	seen-owning-it	identity-display,borrowed-authority	graphic
LObjet_1310277637847357	buying-for-someone-else	identity-display	graphic
LObjet_973967815660328	seen-owning-it	identity-display	graphic
noshinku_4239961622885397	routine-as-content	identity-display	product-only
noshinku_890128797243576	waiting-for-the-price	scarcity-or-apology,value-arithmetic	product-only
noshinku_1282380307371615	quitting-an-incumbent	quantified-outcome,spectacle-demo	product-only
noshinku_800660976392580	routine-as-content	identity-display	product-only
noshinku_1705110240485888	vetting-ingredients	origin-transparency	product-only
noshinku_1960709537989818	quitting-an-incumbent	blame-relocation	product-only
noshinku_1651935309555117	cant-evaluate-it	peer-proof	peer-to-camera
noshinku_778696278159289	choosing-a-variant	spectacle-demo	product-only
noshinku_27106090778980542	routine-as-content	identity-display	product-only
noshinku_1918468612154222	life-event	ritual-construction	product-only
SFERRA_1736526777586176	choosing-a-variant	identity-display	product-only
SFERRA_2090660921486972	choosing-a-variant	identity-display	product-only
SFERRA_1005929295394202	choosing-a-variant	identity-display	product-only
SFERRA_2280194622613710	seen-owning-it	identity-display	stranger
SFERRA_2540907329707965	choosing-a-variant	identity-display	product-only
SFERRA_2191073435083001	choosing-a-variant	identity-display	product-only
SFERRA_2850198438694256	choosing-a-variant	identity-display	product-only
SFERRA_950839124708529	choosing-a-variant	identity-display	product-only
SFERRA_1516173703536387	choosing-a-variant	identity-display	product-only
SFERRA_1066960372451327	seen-owning-it	identity-display,origin-transparency	graphic
Lakai_2083445885863006	seen-owning-it	identity-display	product-only
Lakai_1520607736038469	seen-owning-it	identity-display	product-only
FATCO_1626956178394011	quitting-an-incumbent	peer-proof,scarcity-or-apology	graphic
FATCO_2377609442760159	cant-evaluate-it	peer-proof	product-only
FATCO_2139432266840903	unsayable-symptom	spectacle-demo,peer-proof	peer-to-camera
FATCO_1367129815244080	quitting-an-incumbent	absence-screening	product-only
FATCO_1032890636014790	routine-as-content	peer-proof	stranger
FATCO_1590138706084109	vetting-ingredients	naming-the-shame,origin-transparency	peer-to-camera
Bushbalm_28200704372949760	choosing-a-variant	retail-verification,peer-proof	peer-to-camera
EverydayDose_2134812720802391	waiting-for-the-price	value-arithmetic,scarcity-or-apology	product-only
CELSIUS_1715323113228100	restocking	retail-verification	graphic
UppercutDeluxe_3528303484014586	choosing-a-variant	identity-display	product-only
UppercutDeluxe_1707602030572813	choosing-a-variant	identity-display	product-only
LumeDeodorant_1314131914186746	choosing-a-variant	scarcity-or-apology	product-only
LumeDeodorant_2063645537548358	choosing-a-variant	scarcity-or-apology	product-only
LumeDeodorant_889902840246512	first-time-in-category	value-arithmetic,naming-the-shame	product-only
LumeDeodorant_849686631317773	choosing-a-variant	peer-proof	peer-to-camera
LumeDeodorant_2111907469540904	unsayable-symptom	naming-the-shame,borrowed-authority	product-only
LumeDeodorant_963711082981602	choosing-a-variant	risk-reversal	product-only
Olipop_787826770964086	choosing-a-variant	identity-display	graphic
Olipop_991728053443359	choosing-a-variant	identity-display	graphic
Olipop_1538942687922414	seen-owning-it	identity-display	stranger
Olipop_1315452466695079	choosing-a-variant	identity-display	graphic
Olipop_931424529954042	choosing-a-variant	identity-display	graphic
Olipop_826800313553161	choosing-a-variant	identity-display	graphic
Olipop_1846507686306257	quitting-an-incumbent	spectacle-demo	product-only
Olipop_1974559933428590	cant-evaluate-it	peer-proof	peer-to-camera
Olipop_1480238426631545	choosing-a-variant	spectacle-demo	graphic
Olipop_1012621191476117	seen-owning-it	identity-display	stranger
Poppi_932328919635296	seen-owning-it	identity-display	product-only
Poppi_2450076398750733	seen-owning-it	identity-display	graphic
Poppi_1599947797731481	choosing-a-variant	identity-display,peer-proof	stranger
Poppi_1431284845685866	cant-evaluate-it	spectacle-demo	product-only
Poppi_26273338205702663	choosing-a-variant	quantified-outcome	product-only
Poppi_952433800928395	vetting-ingredients	absence-screening,quantified-outcome	product-only
Poppi_975283041717336	choosing-a-variant	identity-display	graphic
Poppi_1500941188085541	choosing-a-variant	identity-display	graphic
LiquidDeath_1115031894155602	cant-evaluate-it	spectacle-demo	stranger
LiquidDeath_977128538241190	on-a-protocol	identity-display	athlete
LiquidDeath_1945602989495230	named-hour	absence-screening,peer-proof	product-only
LiquidDeath_1331357658841194	named-hour	naming-the-shame,identity-display	stranger
LiquidDeath_2026640747919506	restocking	retail-verification,absence-screening	product-only
LiquidDeath_1694190404912729	quitting-an-incumbent	absence-screening,retail-verification	product-only
LiquidDeath_1859819101376664	named-hour	peer-proof	peer-to-camera
LiquidDeath_1327700552587125	quitting-an-incumbent	quantified-outcome,value-arithmetic	graphic
LiquidDeath_961710043458763	cant-evaluate-it	spectacle-demo	product-only
LiquidDeath_955246664086873	seen-owning-it	identity-display,peer-proof	product-only
Caraway_2078487896217336	choosing-a-variant	identity-display	product-only
Caraway_2105511980366791	routine-as-content	spectacle-demo	product-only
Caraway_1295506576126831	choosing-a-variant	identity-display	product-only
Poppi_1550525563443940	restocking	retail-verification	graphic
Poppi_1035613955719709	restocking	retail-verification	graphic
Caraway_1541077277453895	routine-as-content	peer-proof	peer-to-camera
Caraway_2429742140861021	routine-as-content	ritual-construction	peer-to-camera
Caraway_2242405226526623	choosing-a-variant	scarcity-or-apology,identity-display	product-only
Caraway_2225526674873131	choosing-a-variant	identity-display	product-only
Caraway_1038270038675458	choosing-a-variant	identity-display	product-only
Caraway_934232366355651	choosing-a-variant	identity-display	product-only
Caraway_1508300947763056	expects-it-to-be-unpleasant	peer-proof,blame-relocation	product-only
Blueland_1272978291000606	quitting-an-incumbent	peer-proof,absence-screening	product-only
Blueland_1258833283113509	routine-as-content	identity-display	product-only
Blueland_849767337582712	first-time-in-category	risk-reversal	product-only
Blueland_1648497266433490	waiting-for-the-price	value-arithmetic	graphic
Blueland_1539927057834450	vetting-ingredients	absence-screening	graphic
Blueland_2693288551074005	vetting-ingredients	absence-screening,spectacle-demo	graphic
Blueland_949214238190027	waiting-for-the-price	value-arithmetic	graphic
Blueland_1015432947888958	cant-evaluate-it	borrowed-authority	graphic
Blueland_1566273028334593	quitting-an-incumbent	absence-screening	product-only
Blueland_1069494198996337	optimising-a-stack	quantified-outcome,absence-screening	product-only
WarbyParker_2840691346329736	choosing-a-variant	spectacle-demo	peer-to-camera
WarbyParker_1581497476890872	routine-as-content	identity-display	stranger
WarbyParker_893048406520465	seen-owning-it	identity-display	stranger
WarbyParker_1003024172483428	choosing-a-variant	risk-reversal	product-only
WarbyParker_1331494482477270	first-time-in-category	borrowed-authority	product-only
WarbyParker_4141414562822983	seen-owning-it	identity-display	athlete
WarbyParker_1520260192617134	choosing-a-variant	identity-display	product-only
WarbyParker_1381464610741826	restocking	value-arithmetic	graphic
WarbyParker_2052852615598636	choosing-a-variant	retail-verification	product-only
WarbyParker_1038217492253402	choosing-a-variant	identity-display	product-only
TheRidge_1560207832391282	choosing-a-variant	identity-display	product-only
TheRidge_1092730413084317	quitting-an-incumbent	spectacle-demo	product-only
TheRidge_1760706925072364	choosing-a-variant	identity-display	product-only
TheRidge_1896487311017835	waiting-for-the-price	scarcity-or-apology,peer-proof	graphic
TheRidge_1548059320446016	choosing-a-variant	quantified-outcome,risk-reversal	product-only
TheRidge_2319304955484017	waiting-for-the-price	scarcity-or-apology	graphic
TheRidge_1918166578829510	waiting-for-the-price	scarcity-or-apology	graphic
TheRidge_902890852866967	seen-owning-it	identity-display	product-only
TheRidge_1510072563765267	cant-evaluate-it	borrowed-authority	celebrity
TheRidge_972033915849442	choosing-a-variant	spectacle-demo	product-only
ThreadWallets_1547930156865677	seen-owning-it	identity-display	product-only
ThreadWallets_1636784117377025	restocking	retail-verification	stranger
ThreadWallets_1084877057196159	waiting-for-the-price	value-arithmetic,scarcity-or-apology	graphic
ThreadWallets_3221374684735172	choosing-a-variant	identity-display	product-only
ThreadWallets_1199289858990519	seen-owning-it	identity-display	graphic
ThreadWallets_730219403519338	choosing-a-variant	scarcity-or-apology,identity-display	product-only
ThreadWallets_1338379194409556	choosing-a-variant	spectacle-demo	product-only
ThreadWallets_1548003933342721	seen-owning-it	identity-display	peer-to-camera
ThreadWallets_1285902890074728	choosing-a-variant	scarcity-or-apology,identity-display	stranger
ThreadWallets_4425324801023077	seen-owning-it	identity-display,scarcity-or-apology	peer-to-camera
ProofWallets_588728310949690	cant-evaluate-it	spectacle-demo	product-only
ProofWallets_1549105946088728	choosing-a-variant	identity-display,origin-transparency	product-only
ProofWallets_844351505249055	choosing-a-variant	origin-transparency,identity-display	product-only
ProofWallets_829531413481211	seen-owning-it	identity-display	product-only
ProofWallets_776306582216292	choosing-a-variant	origin-transparency,identity-display	product-only
ProofWallets_923402713413697	quitting-an-incumbent	naming-the-shame,spectacle-demo	graphic
ProofWallets_938111365917174	cant-evaluate-it	risk-reversal	product-only
ProofWallets_983091977882316	waiting-for-the-price	risk-reversal,value-arithmetic	product-only
ProofWallets_4580966912160644	cant-evaluate-it	spectacle-demo	product-only
ProofWallets_2233975554041927	buying-for-someone-else	peer-proof	peer-to-camera
FarmersDog_907487392096359	cant-evaluate-it	origin-transparency,peer-proof	product-only
FarmersDog_1932982077338407	buying-for-someone-else	value-arithmetic,identity-display	product-only
FarmersDog_26755398680719387	cant-evaluate-it	identity-display,spectacle-demo	product-only
FarmersDog_1291972622855661	cant-evaluate-it	peer-proof	peer-to-camera
FarmersDog_1596040291508328	cant-evaluate-it	identity-display,spectacle-demo	product-only
FarmersDog_1589671725576329	rules-stopped-working	quantified-outcome,spectacle-demo	product-only
FarmersDog_1652971202391789	rules-stopped-working	peer-proof,spectacle-demo	product-only
FarmersDog_1487932032827006	on-a-protocol	borrowed-authority,quantified-outcome	product-only
Casper_4456780087928471	cant-evaluate-it	quantified-outcome,risk-reversal	graphic
Huel_890685750337801	cant-evaluate-it	peer-proof,quantified-outcome	graphic
